id,store_id,customer_id,payment_type,amount,datetime
2916,5,588,Cash,19.47,10/22/2022 18:40
2917,3,769,Cash,237.56,7/26/2022 10:15
2918,4,985,Ewallet,257.17,11/14/2022 20:22
2919,4,759,Ewallet,237.14,3/1/2022 12:13
2920,4,93,Credit card,217.6,10/8/2022 20:19
2921,3,437,Cash,121.31,11/12/2022 6:15
2922,3,72,Credit card,263.56,10/25/2022 13:44
2923,3,738,Credit card,59.37,4/2/2022 16:36
2924,2,531,Cash,189.72,3/24/2022 19:34
2925,5,717,Cash,84.89,9/28/2022 14:27
2926,1,630,Ewallet,326.03,7/21/2022 19:31
2927,1,761,Cash,75.9,7/16/2022 11:37
2928,2,820,Ewallet,27.93,8/5/2022 6:23
2929,1,81,Credit card,224.67,3/15/2022 8:11
2930,1,856,Ewallet,17.95,11/9/2022 18:27
2931,3,390,Ewallet,352.47,8/8/2022 6:19
2932,4,722,Cash,143.28,12/15/2022 17:49
2933,5,673,Credit card,347.98,11/24/2022 9:49
2934,5,122,Cash,200.69,9/7/2022 17:30
2935,2,63,Ewallet,52.84,7/8/2022 7:23
2936,1,360,Ewallet,821.97,11/19/2022 14:47
2937,4,167,Credit card,255.06,5/9/2022 16:29
2938,3,797,Ewallet,431.56,3/23/2022 9:42
2939,4,396,Ewallet,334.19,3/24/2022 15:45
2940,3,707,Credit card,201.06,11/10/2022 6:39
2941,1,301,Ewallet,59.97,6/5/2022 7:32
2942,2,860,Credit card,244.5,8/14/2022 11:18
2943,3,445,Credit card,242.35,10/11/2022 11:50
2944,1,661,Cash,425.25,11/2/2022 7:31
2945,1,326,Cash,22.45,5/16/2022 10:24
2946,1,385,Credit card,113.37,12/5/2022 6:30
2947,2,399,Ewallet,181.81,10/8/2022 16:43
2948,3,872,Ewallet,5.98,9/23/2022 14:42
2949,4,503,Cash,205.44,8/24/2022 9:42
2950,3,904,Credit card,214.99,9/18/2022 14:14
2951,3,794,Credit card,348.93,4/20/2022 11:27
2952,5,649,Cash,330.7,7/10/2022 11:15
2953,3,892,Cash,430.49,5/8/2022 12:13
2954,1,795,Ewallet,188.83,8/25/2022 9:38
2955,3,468,Ewallet,116.85,6/9/2022 20:26
2956,1,917,Ewallet,162.64,11/20/2022 7:34
2957,2,790,Ewallet,359.44,3/28/2022 9:47
2958,3,315,Ewallet,122.26,8/11/2022 15:39
2959,1,605,Cash,65.9,12/16/2022 13:27
2960,3,851,Ewallet,435.79,11/13/2022 6:18
2961,3,177,Cash,329.77,6/20/2022 18:17
2962,1,154,Credit card,448,4/6/2022 13:40
2963,4,470,Cash,119.52,6/24/2022 8:28
2964,4,953,Ewallet,49.7,11/25/2022 11:21
2965,2,150,Ewallet,368.58,6/8/2022 6:42
2966,5,730,Credit card,27.95,10/2/2022 18:20
2967,4,91,Credit card,59.9,4/14/2022 10:30
2968,5,372,Credit card,234.09,3/30/2022 14:40
2969,2,999,Credit card,39.33,8/15/2022 14:19
2970,4,19,Credit card,421.09,4/30/2022 16:13
2971,3,437,Ewallet,288.85,4/26/2022 19:21
2972,4,262,Ewallet,167.14,7/9/2022 10:48
2973,3,464,Ewallet,353.59,12/18/2022 20:28
2974,1,876,Ewallet,39.92,6/23/2022 20:33
2975,3,912,Ewallet,57.9,12/2/2022 18:41
2976,2,820,Cash,234.68,12/16/2022 11:27
2977,4,302,Ewallet,251.67,8/28/2022 19:31
2978,1,390,Cash,61.93,11/22/2022 10:12
2979,1,460,Credit card,126.69,8/14/2022 14:30
2980,1,38,Cash,331.16,12/11/2022 11:17
2981,2,496,Credit card,135.27,7/17/2022 19:26
2982,1,687,Ewallet,73.17,12/30/2022 18:49
2983,3,218,Ewallet,230.37,5/17/2022 16:37
2984,3,120,Credit card,341.57,6/17/2022 14:38
2985,5,207,Cash,301.04,5/26/2022 16:28
2986,3,81,Credit card,533.25,3/10/2022 16:17
2987,2,442,Credit card,112.35,8/15/2022 10:17
2988,4,540,Cash,133.19,12/4/2022 12:48
2989,5,20,Credit card,145.63,4/8/2022 7:13
2990,3,86,Credit card,25.11,7/10/2022 16:31
2991,4,953,Ewallet,300.43,10/18/2022 10:36
2992,5,511,Cash,356.99,9/8/2022 17:34
2993,3,690,Cash,395.66,5/24/2022 15:28
2994,5,110,Ewallet,137.74,9/1/2022 18:50
2995,5,247,Cash,109.37,10/21/2022 13:15
2996,5,328,Cash,375.6,8/4/2022 17:36
2997,4,353,Ewallet,6.99,10/4/2022 20:22
2998,3,929,Cash,17.43,5/3/2022 13:32
2999,1,571,Cash,241.01,5/10/2022 13:13
3000,4,392,Ewallet,295.74,12/20/2022 12:35
3001,5,687,Cash,98.91,12/10/2022 14:19
3002,3,130,Ewallet,9.98,4/23/2022 13:47
3003,5,18,Cash,412.51,4/1/2022 6:42
3004,4,247,Cash,413.23,6/25/2022 11:21
3005,4,822,Ewallet,14.97,9/12/2022 7:32
3006,5,536,Credit card,235.96,11/9/2022 15:13
3007,3,963,Ewallet,5.99,7/10/2022 13:47
3008,2,904,Cash,103.93,7/5/2022 7:25
3009,2,311,Credit card,198.71,3/20/2022 10:11
3010,3,35,Credit card,138.7,6/29/2022 6:49
3011,3,153,Ewallet,521.54,10/23/2022 11:45
3012,3,12,Credit card,86.86,6/15/2022 9:38
3013,5,95,Cash,173.72,7/23/2022 12:41
3014,5,953,Ewallet,251.29,4/3/2022 9:19
3015,2,943,Cash,92.88,3/10/2022 6:21
3016,4,455,Cash,51.19,8/24/2022 9:50
3017,2,393,Ewallet,102.6,10/11/2022 12:25
3018,5,991,Cash,129.54,7/17/2022 13:22
3019,5,599,Credit card,384.08,3/25/2022 15:10
3020,1,904,Cash,415.82,11/25/2022 17:46
3021,4,96,Cash,212.65,8/23/2022 8:30
3022,5,581,Credit card,38.61,7/30/2022 9:18
3023,1,8,Cash,92.55,9/5/2022 17:16
3024,1,833,Cash,53.94,4/30/2022 6:10
3025,5,957,Credit card,44.94,3/7/2022 14:46
3026,5,503,Cash,182.85,7/18/2022 18:18
3027,3,677,Ewallet,118.75,4/16/2022 9:50
3028,1,933,Ewallet,62.08,11/21/2022 11:15
3029,1,113,Credit card,295.89,12/10/2022 7:22
3030,5,794,Ewallet,35.91,10/7/2022 15:27
3031,3,446,Credit card,409.28,11/7/2022 14:20
3032,5,823,Credit card,85.08,5/4/2022 8:29
3033,2,314,Ewallet,189.98,12/24/2022 7:13
3034,4,222,Cash,68.89,8/14/2022 15:10
3035,5,598,Cash,291.95,10/13/2022 8:32
3036,4,731,Ewallet,431.02,3/25/2022 19:17
3037,5,91,Cash,48.7,6/29/2022 13:20
3038,3,798,Ewallet,335.24,11/16/2022 8:47
3039,5,119,Cash,385.75,10/2/2022 12:30
3040,3,890,Cash,39.7,11/19/2022 14:44
3041,4,43,Credit card,94.9,3/15/2022 8:48
3042,4,656,Ewallet,124.26,4/3/2022 16:48
3043,5,485,Ewallet,119.6,4/10/2022 20:13
3044,5,161,Cash,262.11,9/21/2022 6:12
3045,4,470,Ewallet,45.1,11/11/2022 9:14
3046,3,256,Ewallet,55.1,6/27/2022 6:46
3047,3,187,Cash,52.9,4/14/2022 8:25
3048,4,660,Credit card,327.06,8/17/2022 7:37
3049,4,716,Cash,226.69,6/17/2022 18:15
3050,1,689,Credit card,225.27,3/25/2022 13:16
3051,4,855,Credit card,93.43,9/10/2022 18:36
3052,2,673,Cash,62.71,4/2/2022 7:40
3053,3,344,Credit card,184.84,5/5/2022 17:32
3054,2,93,Cash,233.41,12/15/2022 7:48
3055,1,969,Cash,168.24,6/22/2022 19:35
3056,5,337,Credit card,70.88,5/13/2022 8:48
3057,4,980,Ewallet,376.04,5/13/2022 11:39
3058,4,877,Cash,19.9,8/6/2022 13:22
3059,4,67,Credit card,153.66,10/13/2022 16:22
3060,3,936,Credit card,351,7/25/2022 18:22
3061,4,357,Ewallet,49.97,6/15/2022 10:30
3062,4,415,Ewallet,478.17,10/15/2022 15:27
3063,5,466,Cash,235.58,5/15/2022 13:19
3064,1,178,Cash,665.32,6/15/2022 9:36
3065,2,61,Cash,95.53,3/15/2022 8:48
3066,1,256,Credit card,303.44,3/28/2022 14:32
3067,5,474,Credit card,47.89,4/8/2022 6:25
3068,2,244,Credit card,320.77,6/26/2022 10:24
3069,5,714,Credit card,112.63,7/20/2022 20:50
3070,2,20,Ewallet,255.51,9/1/2022 10:12
3071,3,60,Credit card,238.3,8/10/2022 12:24
3072,5,271,Credit card,127.25,5/23/2022 17:14
3073,3,910,Credit card,99.94,3/1/2022 12:27
3074,2,896,Cash,125.52,6/24/2022 20:31
3075,4,652,Credit card,528.32,7/5/2022 20:14
3076,2,919,Credit card,204.71,3/4/2022 10:13
3077,2,226,Cash,368.29,3/15/2022 14:38
3078,2,93,Credit card,522.18,5/23/2022 11:19
3079,4,584,Credit card,312.11,11/14/2022 17:43
3080,1,364,Credit card,241.27,5/2/2022 9:43
3081,5,298,Cash,336.64,10/20/2022 8:33
3082,2,660,Ewallet,66.09,8/27/2022 11:28
3083,3,754,Cash,125.62,12/19/2022 12:12
3084,2,225,Credit card,183.65,11/11/2022 19:41
3085,4,150,Credit card,100.89,4/21/2022 19:48
3086,4,531,Cash,486.18,4/11/2022 7:25
3087,4,51,Credit card,126.39,6/2/2022 15:15
3088,4,108,Credit card,401.1,6/22/2022 6:50
3089,2,750,Cash,148.08,7/29/2022 18:36
3090,4,595,Ewallet,528.45,12/23/2022 6:15
3091,2,444,Credit card,161.08,5/16/2022 20:42
3092,2,661,Credit card,206.9,8/14/2022 13:16
3093,3,388,Ewallet,218.27,12/18/2022 12:42
3094,4,495,Credit card,235.79,6/17/2022 14:34
3095,5,145,Cash,102.87,8/27/2022 10:48
3096,4,653,Cash,27.93,5/30/2022 20:35
3097,2,706,Credit card,302.76,12/27/2022 12:35
3098,2,503,Cash,252.25,3/16/2022 17:44
3099,4,840,Cash,49.37,12/30/2022 14:40
3100,2,956,Ewallet,141.25,3/16/2022 7:18
3101,3,833,Ewallet,228.29,3/5/2022 14:37
3102,5,33,Credit card,88.32,12/13/2022 6:10
3103,4,385,Ewallet,141.14,5/5/2022 8:11
3104,4,99,Credit card,379.51,5/6/2022 15:42
3105,1,188,Ewallet,81.87,6/3/2022 7:22
3106,4,414,Credit card,339.66,3/18/2022 12:34
3107,3,834,Credit card,167.44,8/6/2022 11:22
3108,4,774,Cash,37.9,4/8/2022 7:39
3109,1,850,Ewallet,168.06,9/1/2022 15:38
3110,5,965,Cash,58.89,12/2/2022 13:20
3111,5,916,Cash,203.62,9/5/2022 10:23
3112,3,443,Ewallet,303.77,9/21/2022 7:47
3113,1,953,Cash,437.3,10/26/2022 17:11
3114,2,520,Ewallet,327.64,3/10/2022 13:11
3115,4,62,Cash,162.06,5/19/2022 9:17
3116,5,658,Credit card,35.91,6/30/2022 11:11
3117,4,863,Cash,146.72,10/11/2022 13:25
3118,5,182,Cash,61.96,9/16/2022 19:22
3119,2,147,Credit card,45.88,6/4/2022 7:26
3120,4,587,Credit card,359.68,10/16/2022 13:26
3121,3,353,Ewallet,78.39,11/24/2022 8:47
3122,3,507,Ewallet,229.01,8/19/2022 16:11
3123,2,318,Cash,180.36,10/5/2022 12:24
3124,4,791,Ewallet,199.55,12/22/2022 6:43
3125,3,919,Ewallet,121.03,11/6/2022 18:39
3126,5,456,Credit card,615.99,6/4/2022 11:10
3127,5,963,Cash,263.71,9/17/2022 9:11
3128,4,805,Ewallet,605.87,7/5/2022 10:38
3129,3,854,Credit card,97.5,8/17/2022 13:49
3130,1,8,Ewallet,326.4,4/8/2022 6:12
3131,5,782,Ewallet,383.47,3/17/2022 16:11
3132,3,16,Credit card,181.43,3/28/2022 19:39
3133,5,738,Ewallet,228.98,4/9/2022 18:29
3134,1,458,Credit card,304.89,7/11/2022 17:29
3135,5,640,Credit card,458.27,12/27/2022 17:38
3136,4,802,Cash,267.71,4/3/2022 18:35
3137,4,557,Credit card,85.94,9/25/2022 6:42
3138,1,147,Credit card,197.01,10/3/2022 17:48
3139,1,345,Cash,209,5/19/2022 14:39
3140,5,405,Ewallet,69.9,11/8/2022 8:44
3141,5,359,Cash,263.81,3/6/2022 18:44
3142,5,20,Ewallet,208.08,11/1/2022 15:18
3143,2,705,Credit card,212.3,10/30/2022 10:41
3144,4,52,Cash,315.24,12/3/2022 12:33
3145,3,721,Ewallet,174.57,4/15/2022 9:33
3146,5,486,Ewallet,98.82,10/5/2022 12:23
3147,3,926,Cash,390.57,8/19/2022 19:14
3148,1,450,Cash,346.28,3/24/2022 12:28
3149,3,401,Ewallet,220.56,6/8/2022 6:47
3150,1,544,Credit card,482.03,6/2/2022 18:45
3151,1,621,Credit card,90.86,5/1/2022 18:37
3152,1,208,Ewallet,93.83,12/27/2022 19:23
3153,1,511,Credit card,28.94,5/30/2022 13:31
3154,5,945,Cash,215.45,8/5/2022 6:37
3155,1,176,Ewallet,161.25,7/2/2022 17:47
3156,1,212,Ewallet,260.15,7/22/2022 12:23
3157,4,438,Credit card,116.34,7/14/2022 6:34
3158,2,531,Ewallet,225.59,11/8/2022 15:18
3159,5,754,Ewallet,338.33,3/2/2022 15:44
3160,5,515,Cash,152.7,4/29/2022 14:47
3161,2,230,Cash,362.58,11/26/2022 10:14
3162,3,809,Credit card,127.52,9/1/2022 20:24
3163,4,278,Ewallet,145.56,5/19/2022 11:45
3164,2,593,Cash,126.26,7/16/2022 13:34
3165,1,544,Credit card,138.92,6/13/2022 17:44
3166,2,261,Ewallet,493.67,5/16/2022 8:43
3167,5,40,Credit card,223.27,6/3/2022 12:12
3168,5,235,Ewallet,339.43,4/13/2022 9:21
3169,2,952,Cash,263.95,10/18/2022 20:35
3170,2,546,Ewallet,185.96,12/22/2022 7:16
3171,4,971,Cash,152.28,5/30/2022 7:28
3172,2,665,Ewallet,247.35,6/26/2022 6:37
3173,3,496,Ewallet,136.36,4/22/2022 6:40
3174,4,721,Credit card,9.87,8/29/2022 11:23
3175,1,280,Credit card,110.81,3/9/2022 14:48
3176,3,433,Credit card,246.08,9/27/2022 14:10
3177,5,249,Cash,379.45,7/8/2022 14:41
3178,1,147,Ewallet,40.42,9/29/2022 16:50
3179,5,911,Credit card,2.99,6/29/2022 9:24
3180,5,624,Cash,3.58,4/21/2022 14:20
3181,3,518,Cash,289.03,12/22/2022 19:23
3182,5,541,Ewallet,155.33,10/1/2022 7:23
3183,5,156,Ewallet,65.82,11/11/2022 19:13
3184,2,616,Ewallet,293.69,4/15/2022 13:36
3185,4,597,Ewallet,332.5,7/27/2022 9:25
3186,3,67,Ewallet,167.25,11/1/2022 16:39
3187,5,221,Cash,274.44,3/27/2022 17:47
3188,1,685,Cash,84.86,12/1/2022 10:13
3189,2,404,Ewallet,224.76,8/23/2022 17:47
3190,2,507,Credit card,11.97,7/23/2022 20:14
3191,1,86,Credit card,151.03,7/24/2022 19:19
3192,4,155,Ewallet,130.85,7/24/2022 6:49
3193,1,936,Cash,46.94,4/28/2022 10:15
3194,5,315,Ewallet,58.84,4/12/2022 20:32
3195,3,506,Ewallet,150.22,5/10/2022 7:21
3196,3,49,Credit card,241.98,11/16/2022 20:44
3197,2,458,Ewallet,117.73,4/22/2022 19:14
3198,3,574,Credit card,106.8,4/3/2022 10:19
3199,2,944,Credit card,372.2,12/6/2022 14:17
3200,3,378,Ewallet,235.04,7/28/2022 19:34
3201,5,454,Cash,271.21,3/3/2022 11:20
3202,2,607,Cash,169.58,8/15/2022 16:28
3203,4,156,Cash,89.09,10/4/2022 16:50
3204,5,668,Credit card,542.41,9/23/2022 16:24
3205,1,498,Credit card,259.74,12/26/2022 13:40
3206,1,598,Cash,77.88,4/29/2022 6:36
3207,4,233,Ewallet,62.93,6/23/2022 18:43
3208,2,38,Credit card,359.69,4/14/2022 15:49
3209,5,927,Cash,342.52,3/30/2022 7:13
3210,5,868,Ewallet,156.28,9/6/2022 10:11
3211,3,453,Ewallet,67.92,7/13/2022 8:50
3212,5,308,Credit card,58.94,12/24/2022 11:23
3213,4,980,Ewallet,263.12,3/2/2022 13:26
3214,2,364,Cash,59.15,8/1/2022 8:44
3215,1,887,Ewallet,481.21,8/7/2022 15:23
3216,4,178,Credit card,102.6,11/8/2022 7:38
3217,1,30,Credit card,85.23,4/16/2022 9:14
3218,2,705,Credit card,537.43,7/21/2022 12:17
3219,5,208,Credit card,319.52,9/15/2022 14:30
3220,3,787,Credit card,2.99,8/17/2022 20:40
3221,3,649,Cash,56.61,6/11/2022 17:28
3222,3,829,Cash,201.77,12/13/2022 8:37
3223,3,306,Cash,200.33,10/10/2022 18:41
3224,1,684,Ewallet,197.16,3/5/2022 17:10
3225,1,529,Ewallet,151.29,7/16/2022 13:50
3226,4,204,Ewallet,116.05,5/23/2022 18:28
3227,3,240,Credit card,46.08,3/3/2022 20:16
3228,5,422,Credit card,94.12,11/8/2022 17:44
3229,4,741,Ewallet,113.56,10/19/2022 12:41
3230,5,324,Cash,193.47,4/12/2022 13:37
3231,5,425,Cash,387.98,12/6/2022 8:24
3232,2,317,Cash,415.17,12/27/2022 13:15
3233,4,209,Credit card,107.37,3/9/2022 18:36
3234,4,391,Credit card,301.64,5/4/2022 14:33
3235,3,508,Credit card,221.81,4/3/2022 12:41
3236,2,57,Cash,276.05,4/28/2022 9:15
3237,2,845,Credit card,191.83,6/3/2022 13:21
3238,5,949,Ewallet,351.93,4/6/2022 9:25
3239,1,440,Cash,288.35,6/11/2022 14:23
3240,5,181,Credit card,257.7,12/11/2022 10:39
3241,4,741,Cash,195.22,7/4/2022 8:45
3242,2,146,Credit card,30,5/1/2022 9:20
3243,2,434,Credit card,89.33,4/3/2022 8:18
3244,2,293,Cash,270.66,9/21/2022 12:39
3245,1,64,Credit card,200.77,9/10/2022 10:38
3246,5,689,Credit card,412.72,6/15/2022 12:25
3247,2,974,Cash,391.32,5/23/2022 9:36
3248,5,446,Ewallet,459.27,7/28/2022 14:22
3249,5,785,Ewallet,134.37,12/22/2022 20:45
3250,5,772,Ewallet,252.8,5/7/2022 8:32
3251,4,733,Ewallet,358.24,11/30/2022 9:43
3252,4,590,Credit card,109.66,12/1/2022 16:11
3253,4,196,Ewallet,188.56,9/17/2022 18:43
3254,5,462,Credit card,411.64,11/1/2022 19:34
3255,3,690,Credit card,226.22,5/3/2022 13:14
3256,5,628,Cash,102.83,11/8/2022 17:14
3257,3,519,Cash,460.16,3/12/2022 12:20
3258,2,565,Ewallet,238.78,6/7/2022 10:44
3259,4,964,Cash,109.42,8/2/2022 12:26
3260,1,459,Cash,75.39,10/14/2022 18:15
3261,1,129,Cash,82.92,4/8/2022 10:26
3262,4,371,Ewallet,193.03,6/8/2022 13:28
3263,5,200,Cash,228.05,5/29/2022 8:40
3264,3,825,Credit card,23.95,9/24/2022 11:36
3265,2,555,Ewallet,127.73,12/18/2022 10:49
3266,1,170,Cash,337.84,3/9/2022 7:18
3267,1,200,Cash,291.35,6/11/2022 8:49
3268,2,633,Ewallet,281.5,5/28/2022 15:25
3269,4,79,Cash,58.32,9/3/2022 17:17
3270,5,167,Cash,53.91,9/19/2022 18:46
3271,4,800,Cash,123.83,10/13/2022 8:34
3272,3,736,Credit card,240.68,12/28/2022 13:11
3273,2,216,Cash,223.36,9/27/2022 16:50
3274,5,968,Cash,411.11,7/22/2022 20:20
3275,1,231,Cash,227.91,4/18/2022 12:43
3276,2,154,Cash,314.98,8/3/2022 12:36
3277,2,167,Ewallet,183.15,8/27/2022 10:38
3278,4,910,Cash,254.43,4/25/2022 19:38
3279,4,78,Ewallet,259.36,7/7/2022 14:21
3280,3,915,Cash,639.51,3/30/2022 7:35
3281,4,544,Ewallet,183.1,6/13/2022 19:10
3282,1,720,Cash,294.52,7/9/2022 10:18
3283,2,506,Credit card,541.77,5/5/2022 8:33
3284,2,287,Cash,332.85,5/27/2022 13:23
3285,3,1,Credit card,251.23,11/3/2022 12:16
3286,5,62,Cash,136.87,7/2/2022 16:25
3287,1,389,Cash,239.64,3/24/2022 13:34
3288,4,285,Credit card,84.86,11/6/2022 10:44
3289,2,171,Ewallet,261.59,11/8/2022 9:33
3290,3,520,Cash,167.63,7/14/2022 7:14
3291,5,346,Cash,162.81,11/18/2022 7:46
3292,4,339,Ewallet,325.95,8/11/2022 9:13
3293,2,46,Cash,26.94,4/12/2022 17:10
3294,2,732,Ewallet,216.01,3/22/2022 10:50
3295,3,58,Credit card,157.31,7/14/2022 11:47
3296,3,823,Credit card,247.79,3/14/2022 15:12
3297,3,637,Ewallet,118.18,5/14/2022 7:31
3298,4,256,Cash,52.82,4/16/2022 16:18
3299,1,783,Ewallet,80.4,8/16/2022 19:49
3300,1,941,Credit card,198.47,4/16/2022 15:39
3301,5,60,Ewallet,399.22,4/10/2022 8:38
3302,3,624,Cash,93.78,8/16/2022 10:26
3303,5,940,Credit card,268,6/6/2022 13:30
3304,1,506,Credit card,365.45,12/1/2022 8:26
3305,3,57,Credit card,246.47,10/10/2022 6:16
3306,5,311,Cash,355.45,12/20/2022 10:20
3307,5,61,Ewallet,67.41,5/25/2022 13:20
3308,5,554,Credit card,57.51,4/16/2022 15:35
3309,4,639,Cash,412.63,11/22/2022 11:19
3310,2,720,Credit card,280.18,12/15/2022 8:20
3311,1,923,Cash,216.73,9/2/2022 11:43
3312,1,22,Credit card,389.78,4/9/2022 13:15
3313,5,737,Cash,194.89,10/25/2022 15:19
3314,4,569,Ewallet,408.96,7/17/2022 11:30
3315,1,75,Ewallet,226.52,4/26/2022 12:38
3316,1,615,Credit card,131.74,8/12/2022 15:20
3317,5,3,Cash,138.74,5/23/2022 6:16
3318,4,689,Cash,227.42,9/11/2022 20:38
3319,4,899,Credit card,3.98,12/19/2022 11:26
3320,1,778,Ewallet,181.81,3/14/2022 19:26
3321,1,880,Credit card,204.29,12/18/2022 12:31
3322,3,606,Credit card,241.95,5/12/2022 13:42
3323,2,763,Ewallet,35.92,7/29/2022 8:46
3324,2,668,Ewallet,282.53,11/24/2022 11:45
3325,3,317,Credit card,44,5/27/2022 15:23
3326,3,244,Ewallet,15.45,10/29/2022 14:43
3327,1,794,Ewallet,158.66,11/2/2022 19:37
3328,1,468,Credit card,202.55,3/14/2022 17:49
3329,5,24,Credit card,179.49,4/21/2022 11:40
3330,4,629,Ewallet,106.02,3/29/2022 7:17
3331,2,967,Credit card,37.03,10/2/2022 20:27
3332,5,498,Cash,356.98,9/27/2022 8:43
3333,1,194,Credit card,73.82,9/1/2022 14:43
3334,3,512,Ewallet,171.06,12/22/2022 19:43
3335,3,9,Credit card,439.9,10/27/2022 6:25
3336,3,715,Credit card,279.7,8/20/2022 18:14
3337,1,35,Credit card,357.79,8/4/2022 20:22
3338,1,856,Ewallet,254.08,6/3/2022 10:43
3339,1,148,Credit card,229.02,3/19/2022 17:37
3340,4,492,Credit card,126.84,6/12/2022 7:14
3341,1,369,Ewallet,292.22,7/18/2022 9:12
3342,5,101,Ewallet,146.26,9/15/2022 14:30
3343,5,245,Credit card,89.83,9/2/2022 17:28
3344,5,883,Credit card,220.38,11/20/2022 16:40
3345,4,129,Ewallet,461.36,9/4/2022 6:18
3346,3,332,Cash,257.91,6/16/2022 11:39
3347,5,783,Ewallet,112.71,7/21/2022 16:26
3348,5,607,Ewallet,201.03,4/1/2022 7:44
3349,4,766,Ewallet,45.43,7/16/2022 12:42
3350,4,811,Credit card,171.72,10/6/2022 6:32
3351,3,397,Ewallet,271.39,7/16/2022 16:33
3352,2,903,Ewallet,191.73,10/13/2022 9:12
3353,1,306,Ewallet,178.23,9/9/2022 12:47
3354,4,604,Cash,104.03,8/11/2022 19:43
3355,2,422,Ewallet,159.85,9/7/2022 13:15
3356,1,304,Credit card,19.95,4/14/2022 20:29
3357,5,553,Credit card,208.75,9/23/2022 6:25
3358,1,378,Credit card,7.58,6/8/2022 7:39
3359,1,217,Cash,300.49,3/26/2022 19:29
3360,2,624,Cash,134.86,10/9/2022 6:14
3361,2,420,Credit card,226.1,3/5/2022 16:10
3362,5,549,Ewallet,110.52,10/25/2022 11:50
3363,5,903,Credit card,230.18,12/17/2022 14:34
3364,4,878,Cash,183.57,9/26/2022 16:37
3365,5,286,Cash,255.11,8/15/2022 7:45
3366,3,602,Cash,308.67,10/26/2022 16:16
3367,5,641,Credit card,232.7,3/24/2022 19:19
3368,4,768,Credit card,160.16,7/6/2022 10:28
3369,5,920,Ewallet,51.93,8/14/2022 16:38
3370,3,901,Credit card,118.81,3/12/2022 13:24
3371,3,489,Ewallet,191.04,3/18/2022 12:14
3372,3,371,Ewallet,89.84,4/11/2022 11:17
3373,4,63,Credit card,387.18,4/22/2022 14:46
3374,5,677,Ewallet,257.46,4/27/2022 10:50
3375,3,168,Ewallet,208.69,9/24/2022 7:15
3376,3,633,Credit card,139.72,10/7/2022 6:20
3377,3,329,Credit card,141.81,8/29/2022 19:13
3378,3,283,Ewallet,43.51,12/25/2022 20:44
3379,1,546,Credit card,149.84,7/11/2022 20:50
3380,1,281,Ewallet,67.92,9/26/2022 9:12
3381,5,786,Cash,311.79,12/9/2022 10:47
3382,5,826,Ewallet,368.94,3/19/2022 18:40
3383,4,373,Ewallet,103.82,5/10/2022 16:45
3384,3,653,Ewallet,319.07,9/17/2022 8:16
3385,3,237,Cash,143.8,8/18/2022 14:22
3386,5,391,Credit card,89.97,4/28/2022 17:24
3387,3,543,Cash,208.12,3/28/2022 15:35
3388,2,861,Ewallet,291.67,4/29/2022 11:22
3389,1,554,Cash,108.51,6/18/2022 13:26
3390,2,351,Credit card,145.4,12/7/2022 15:20
3391,4,203,Cash,416.47,12/22/2022 13:32
3392,3,840,Cash,153.61,8/9/2022 9:12
3393,3,257,Cash,32.94,10/29/2022 19:20
3394,2,90,Ewallet,251.18,6/19/2022 12:20
3395,5,335,Ewallet,276.96,12/26/2022 8:38
3396,4,217,Cash,53.91,8/23/2022 9:26
3397,5,203,Cash,127.3,9/11/2022 16:12
3398,4,192,Cash,42.52,12/20/2022 18:20
3399,3,243,Credit card,121.89,8/30/2022 8:11
3400,3,92,Ewallet,256.46,4/3/2022 15:46
3401,3,466,Cash,420.79,6/25/2022 9:13
3402,4,692,Cash,65.9,6/8/2022 7:22
3403,4,993,Ewallet,256.61,6/25/2022 8:19
3404,5,332,Cash,66.94,7/5/2022 20:19
3405,1,136,Credit card,220.41,9/22/2022 15:36
3406,1,714,Credit card,442.56,4/23/2022 17:45
3407,1,310,Credit card,426.69,7/29/2022 9:35
3408,4,23,Cash,23.97,7/3/2022 20:43
3409,5,579,Cash,411.01,8/1/2022 9:28
3410,5,15,Cash,292.01,11/22/2022 17:37
3411,1,662,Credit card,356.34,12/9/2022 18:35
3412,3,587,Ewallet,124.81,12/2/2022 19:38
3413,5,462,Credit card,99.45,6/18/2022 6:10
3414,5,361,Ewallet,184.77,4/8/2022 9:23
3415,5,511,Credit card,88.28,12/6/2022 11:26
3416,2,272,Cash,313.77,11/13/2022 14:49
3417,1,116,Credit card,200.72,4/2/2022 14:13
3418,1,992,Cash,392.02,10/8/2022 13:26
3419,4,146,Cash,267.64,9/29/2022 12:14
3420,4,588,Ewallet,103.86,11/3/2022 9:28
3421,2,504,Credit card,15,8/28/2022 18:31
3422,5,487,Ewallet,118.01,7/23/2022 15:17
3423,2,177,Credit card,7.29,5/8/2022 16:49
3424,5,300,Ewallet,195.78,4/27/2022 16:18
3425,4,519,Credit card,210.93,10/10/2022 8:28
3426,3,747,Credit card,3.99,3/2/2022 20:31
3427,2,247,Cash,369.51,8/8/2022 18:22
3428,1,448,Credit card,112.9,11/29/2022 7:39
3429,4,870,Cash,257.75,3/19/2022 9:10
3430,3,599,Cash,315.1,10/3/2022 8:40
3431,3,733,Credit card,12.49,3/14/2022 8:24
3432,2,33,Cash,4.49,12/6/2022 9:11
3433,4,129,Cash,326.93,4/3/2022 9:23
